id,email,password,first_name,last_name,affiliation,role,is_activated,newsletter,previous_newsletter_state,facebook_id,twitter_id,linkedin_id,google_id,username,orcid_id,preferred_link,terms
588,test+gigadb588@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb588,BGI,user,t,t,f,,,,,test+gigadb588@gigasciencejournal.com,,NCBI,true
589,test+gigadb589@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb589,Florida Olive Council/University of Florida,user,t,t,f,,,,,test+gigadb589@gigasciencejournal.com,,EBI,true
590,test+gigadb590@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb590,NMSU,user,t,f,t,,,,,test+gigadb590@gigasciencejournal.com,,NCBI,true
591,test+gigadb591@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb591,"Institute for Molecular Bioscience, The University of Queensland, 306 Carmody Road, St Lucia, QLD 4072 Brisbane, Australia","",f,t,f,,,,,test+gigadb591@gigasciencejournal.com,,EBI,true
592,test+gigadb592@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb592,"Northwest A&F University, Yangling 712100, China","",f,t,f,,,,,test+gigadb592@gigasciencejournal.com,,EBI,true
593,test+gigadb593@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb593,"Genome Institute of Singapore, Singapore 138672, Singapore","",f,t,f,,,,,test+gigadb593@gigasciencejournal.com,,EBI,true
594,test+gigadb594@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb594,"Theodosius Dobzhansky Center for Genome Bioinformatics, St. Petersburg State University, Sredniy Prospekt 41A, 199004 St. Petersburg, Russia","",f,t,f,,,,,test+gigadb594@gigasciencejournal.com,,EBI,true
595,test+gigadb595@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb595,Ultravision-tech,user,t,t,f,,,,,test+gigadb595@gigasciencejournal.com,,NCBI,true
596,test+gigadb596@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb596,BGI,user,t,t,f,,,,,test+gigadb596@gigasciencejournal.com,,NCBI,true
597,test+gigadb597@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb597,Korea Polar Research Institute,user,t,t,f,,,,,test+gigadb597@gigasciencejournal.com,,NCBI,true
598,test+gigadb598@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb598,BGI-Shenzhen,"",f,t,f,,,,,test+gigadb598@gigasciencejournal.com,,EBI,true
599,test+gigadb599@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb599,hku,user,f,f,t,,,,,test+gigadb599@gigasciencejournal.com,,EBI,true
600,test+gigadb600@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb600,Chonnam National University,user,t,t,t,,,,,test+gigadb600@gigasciencejournal.com,,NCBI,true
601,test+gigadb601@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb601,"University of Puerto Rico, Río Piedras","",f,t,f,,,,,test+gigadb601@gigasciencejournal.com,,EBI,true
602,test+gigadb602@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb602,University Lyon1,user,t,f,t,,,,,test+gigadb602@gigasciencejournal.com,,NCBI,true
603,test+gigadb603@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb603,Clemson University,user,t,t,f,,,,,test+gigadb603@gigasciencejournal.com,,NCBI,true
604,test+gigadb604@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb604,Child Mind Institute,user,f,f,t,,,,,test+gigadb604@gigasciencejournal.com,,EBI,true
605,test+gigadb605@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb605,University of Sao Paulo ,user,t,t,f,,,,,test+gigadb605@gigasciencejournal.com,,EBI,true
606,test+gigadb606@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb606,Donald Danforth Plant Science Center,user,t,f,t,,,,,test+gigadb606@gigasciencejournal.com,,NCBI,true
607,test+gigadb607@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb607,"A*STAR, Biopolis, Singapore 138673","",f,t,f,,,,,test+gigadb607@gigasciencejournal.com,,EBI,true
608,test+gigadb608@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb608,UCLA,user,f,f,t,,,,,test+gigadb608@gigasciencejournal.com,,NCBI,true
609,test+gigadb609@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb609,Rutger Cancer Institute of NJ,user,t,t,f,,,,,test+gigadb609@gigasciencejournal.com,,NCBI,true
610,test+gigadb610@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb610,Asia Pacific Center for Theoretical Physics,user,t,t,f,,,,,test+gigadb610@gigasciencejournal.com,,EBI,true
611,test+gigadb611@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb611,CDAC,user,f,t,f,,,,,test+gigadb611@gigasciencejournal.com,,EBI,true
612,test+gigadb612@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb612,statistical planning and analysis servic,user,t,t,f,,,,,test+gigadb612@gigasciencejournal.com,,EBI,true
613,test+gigadb613@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb613,"Computational Neuroimaging Lab, Center for Biomedical Imaging and Neuromodulation, Nathan Kline Institute for Psychiatric Research, Orangeburg, NY, USA","",f,t,f,,,,,test+gigadb613@gigasciencejournal.com,,EBI,true
614,test+gigadb614@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb614,SCAU,user,t,t,f,,,,,test+gigadb614@gigasciencejournal.com,,NCBI,true
615,test+gigadb615@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb615,Bsc,user,f,t,f,,,,,test+gigadb615@gigasciencejournal.com,,EBI,true
616,test+gigadb616@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb616,"Centre de Recherche, Institut Universitaire de Gériatrie de Montréal, Montréal, Quebec, Canada","",f,t,f,,,,,test+gigadb616@gigasciencejournal.com,,EBI,true
617,test+gigadb617@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb617,"University of California, San Diego, La Jolla, CA, USA","",f,t,f,,,,,test+gigadb617@gigasciencejournal.com,,EBI,true
618,test+gigadb618@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb618,"Center for the Developing Brain, Child Mind Institute, New York, NY, USA","",f,t,f,,,,,test+gigadb618@gigasciencejournal.com,,EBI,true
619,test+gigadb619@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb619,"Montréal Neurological Institute, McGill University and Institute of Pscychology, Montréal, Québec, Canada","",f,t,f,,,,,test+gigadb619@gigasciencejournal.com,,EBI,true
620,test+gigadb620@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb620,"Montreal Neurological Institute, McGill University, Montreal, QC, Canada","",f,t,f,,,,,test+gigadb620@gigasciencejournal.com,,EBI,true
621,test+gigadb621@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb621,"University of Hawaii John A. Burns School of Medicine, Honolulu, Hawaii, USA, Honolulu, HI, USA","",f,t,f,,,,,test+gigadb621@gigasciencejournal.com,,EBI,true
622,test+gigadb622@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb622,"Oregon Health & Science University, Portland, OR, USA","",f,t,f,,,,,test+gigadb622@gigasciencejournal.com,,EBI,true
623,test+gigadb623@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb623,"Computational Neuroimaging Lab, Center for Biomedical Imaging and Neuromodulation, Nathan Kline Institute for Psychiatric Research, Orangeburg, NY, USA","",f,t,f,,,,,test+gigadb623@gigasciencejournal.com,,EBI,true
624,test+gigadb624@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb624,"Monash Institute of Cognitive and Clinical Neurosciences, Monash University, Melbourne, Australia","",f,t,f,,,,,test+gigadb624@gigasciencejournal.com,,EBI,true
625,test+gigadb625@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb625,"McGill Centre for Integrative Neuroscience (MCIN), Ludmer Centre for Neuroinformatics and Mental Health, Montreal Neurological Institute (MNI), McGill University, Montréal, Québec, Canada","",f,t,f,,,,,test+gigadb625@gigasciencejournal.com,,EBI,true
626,test+gigadb626@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb626,"Department of Pscyhological & Brain Sciences, Dartmouth College, Hanover, NH, USA","",f,t,f,,,,,test+gigadb626@gigasciencejournal.com,,EBI,true
627,test+gigadb627@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb627,"Instituto de Neurobiología, Queretaro, Queretaro, Mexico","",f,t,f,,,,,test+gigadb627@gigasciencejournal.com,,EBI,true
628,test+gigadb628@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb628,"Neural Plasticity and Neurorehabilitation Laboratory, University of Southern California, Los Angeles, CA, USA","",f,t,f,,,,,test+gigadb628@gigasciencejournal.com,,EBI,true
629,test+gigadb629@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb629,"Carver College of Medicine, The University of Iowa, Iowa City, IA, US","",f,t,f,,,,,test+gigadb629@gigasciencejournal.com,,EBI,true
630,test+gigadb630@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb630,"The Saban Research Institute of Children’s Hospital, Los Angeles, California, USA","",f,t,f,,,,,test+gigadb630@gigasciencejournal.com,,EBI,true
631,test+gigadb631@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb631,"Max Planck Research Group for Neuroanatomy & Connectivity, Max Planck Institute for Human Cognitive and Brain Sciences, Leipzig, Germany","",f,t,f,,,,,test+gigadb631@gigasciencejournal.com,,EBI,true
632,test+gigadb632@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb632,"Center for Biomedical Imaging and Neuromodulation, Nathan Kline Institute for Psychiatric Research, Orangeburg, NY, USA","",f,t,f,,,,,test+gigadb632@gigasciencejournal.com,,EBI,true
633,test+gigadb633@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb633,"PUCRS, Porto Alegre, Rio Grande do Sul, Brazil","",f,t,f,,,,,test+gigadb633@gigasciencejournal.com,,EBI,true
634,test+gigadb634@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb634,"Functional Imaging Unit, Center for Diagnostic Radiology, Unviersity Medicine Greifswald, Greifswald, Greeifswald, Germany","",f,t,f,,,,,test+gigadb634@gigasciencejournal.com,,EBI,true
635,test+gigadb635@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb635,"Program in Biomedical Informatics, Stanford University, Stanford, California, USA","",f,t,f,,,,,test+gigadb635@gigasciencejournal.com,,EBI,true
636,test+gigadb636@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb636,"PUCRS, Porto Alegre, Rio Grande do Sul, Brazil","",f,t,f,,,,,test+gigadb636@gigasciencejournal.com,,EBI,true
637,test+gigadb637@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb637,"Imaging Genetics Center, Keck School of Medicine of University of Southern California, Marina del Rey, CA, USA","",f,t,f,,,,,test+gigadb637@gigasciencejournal.com,,EBI,true
638,test+gigadb638@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb638,"York University, Department of Biology, Toronto, Ontario, Canada","",f,t,f,,,,,test+gigadb638@gigasciencejournal.com,,EBI,true
639,test+gigadb639@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb639,DWR Aquatic Ecology,user,f,f,t,,,,,test+gigadb639@gigasciencejournal.com,,EBI,true
640,test+gigadb640@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb640,ILBS,user,t,f,t,,,,,test+gigadb640@gigasciencejournal.com,,NCBI,true
641,test+gigadb641@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb641,tianjian,user,t,t,f,,,,,test+gigadb641@gigasciencejournal.com,,NCBI,true
642,test+gigadb642@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb642,"Princeton University, Princeton, NJ, UNITED STATES","",f,t,f,,,,,test+gigadb642@gigasciencejournal.com,,EBI,true
643,test+gigadb643@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb643,University of Ottawa,user,f,t,f,,,,,test+gigadb643@gigasciencejournal.com,,EBI,true
644,test+gigadb644@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb644,Earlham Institute,user,f,t,f,,,,,test+gigadb644@gigasciencejournal.com,,EBI,true
645,test+gigadb645@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb645,University of Lausanne,user,f,f,t,,,,,test+gigadb645@gigasciencejournal.com,,NCBI,true
646,test+gigadb646@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb646,University of Lausanne,user,t,f,f,,,,,test+gigadb646@gigasciencejournal.com,,NCBI,true
647,test+gigadb647@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb647,Okinawa Institute of Science and Technology,user,t,t,f,,,,,test+gigadb647@gigasciencejournal.com,,EBI,true
648,test+gigadb648@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb648,Washington State University,user,t,t,f,,,,,test+gigadb648@gigasciencejournal.com,,NCBI,true
649,test+gigadb649@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb649,Western Michigan University,user,f,t,f,,,,,test+gigadb649@gigasciencejournal.com,,EBI,true
650,test+gigadb650@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb650,Nagoya University,user,t,t,f,,,,,test+gigadb650@gigasciencejournal.com,,NCBI,true
651,test+gigadb651@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb651,Bahcesehir University,user,f,t,f,,,,,test+gigadb651@gigasciencejournal.com,,EBI,true
652,test+gigadb652@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb652,Bahcesehir University,user,t,t,f,,,,,test+gigadb652@gigasciencejournal.com,,EBI,true
653,test+gigadb653@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb653,"Department of Crop and Forest Sciences-AGROTECNIO Center, Universitat de Lleida, 25198 Lleida, Spain","",f,t,f,,,,,test+gigadb653@gigasciencejournal.com,,EBI,true
654,test+gigadb654@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb654,McGill University,user,t,f,t,,,,,test+gigadb654@gigasciencejournal.com,,NCBI,true
655,test+gigadb655@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb655,Brigham Young University,user,t,t,f,,,,,test+gigadb655@gigasciencejournal.com,,NCBI,true
656,test+gigadb656@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb656,CSIC,user,f,t,f,,,,,test+gigadb656@gigasciencejournal.com,,EBI,true
657,test+gigadb657@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb657,UNIBA,user,f,t,f,,,,,test+gigadb657@gigasciencejournal.com,,NCBI,true
658,test+gigadb658@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb658,nwsauf,user,f,t,f,,,,,test+gigadb658@gigasciencejournal.com,,EBI,true
659,test+gigadb659@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb659,Children's Hospital of Philadelphia,user,f,t,f,,,,,test+gigadb659@gigasciencejournal.com,,NCBI,true
660,test+gigadb660@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb660,Hunan Agricultural University,user,t,t,f,,,,,test+gigadb660@gigasciencejournal.com,,NCBI,true
661,test+gigadb661@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb661,UGA,user,f,f,t,,,,,test+gigadb661@gigasciencejournal.com,,NCBI,true
662,test+gigadb662@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb662,+86 13570846816,user,f,t,f,,,,,test+gigadb662@gigasciencejournal.com,,EBI,true
663,test+gigadb663@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb663,San Simon University,user,t,t,f,,,,,test+gigadb663@gigasciencejournal.com,,EBI,true
664,test+gigadb664@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb664,+86 13570846816,user,t,t,f,,,,,test+gigadb664@gigasciencejournal.com,,EBI,true
665,test+gigadb665@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb665,"Sackler Institute for Comparative Genomics, American Museum of Natural History, New York, NY","",f,t,f,,,,,test+gigadb665@gigasciencejournal.com,,EBI,true
666,test+gigadb666@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb666,global inc,user,t,t,f,,,,,test+gigadb666@gigasciencejournal.com,,EBI,true
667,test+gigadb667@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb667,CeBiTec - Bielefeld University,user,t,f,t,,,,,test+gigadb667@gigasciencejournal.com,,EBI,true
668,test+gigadb668@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb668,"EMBL-EBI, Wellcome Genome Campus, Hinxton, Cambridge, UK","",f,t,f,,,,,test+gigadb668@gigasciencejournal.com,,EBI,true
669,test+gigadb669@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb669,"Donald Danforth Plant Science Center, St. Louis, MO, USA","",f,t,f,,,,,test+gigadb669@gigasciencejournal.com,,EBI,true
670,test+gigadb670@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb670,Rutgers University,user,t,t,f,,,,,test+gigadb670@gigasciencejournal.com,,NCBI,true
671,test+gigadb671@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb671,"BGI-Shenzhen, Shenzhen 518083, P. R. China","",f,t,f,,,,,test+gigadb671@gigasciencejournal.com,,EBI,true
672,test+gigadb672@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb672,"Guangdong Provincial Hospital of Chinese Medicine, China Academy of Chinese Medical Sciences, Guangzhou 510006, China","",f,t,f,,,,,test+gigadb672@gigasciencejournal.com,,EBI,true
673,test+gigadb673@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb673,University of Szczecin,user,t,f,t,,,,,test+gigadb673@gigasciencejournal.com,,EBI,true
674,test+gigadb674@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb674,"State Key Laboratory of Bioelectronics, Southeast University",user,t,t,f,,,,,test+gigadb674@gigasciencejournal.com,,NCBI,true
675,test+gigadb675@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb675,student,user,t,t,f,,,,,test+gigadb675@gigasciencejournal.com,,NCBI,true
676,test+gigadb676@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb676,"Klinik und Poliklinik für Mund-, Kiefer- und Gesichtschirurg",user,t,t,f,,,,,test+gigadb676@gigasciencejournal.com,,NCBI,true
677,test+gigadb677@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb677,University of Michigan,user,f,f,t,,,,,test+gigadb677@gigasciencejournal.com,,NCBI,true
678,test+gigadb678@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb678,Rutgers University,user,f,t,f,,,,,test+gigadb678@gigasciencejournal.com,,NCBI,true
679,test+gigadb679@gigasciencejournal.com,5a4f75053077a32e681f81daa8792f95,test,gigadb679,big,user,t,f,t,,,,,test+gigadb679@gigasciencejournal.com,,NCBI,true
680,local-gigadb-admin@rijam.ml1.net,5a4f75053077a32e681f81daa8792f95,Rija,Ménagé,Cinecinetique,admin,t,t,f,,,,,local-gigadb-admin@rijam.ml1.net,,EBI,true
